measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,33487.987382109204,40967.68771665097,27382.714618243393
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0302716865673719,0.03451290960661427,0.026421676814715824
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,797.1919418320929,975.2485316766372,651.8540272388441
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,644.8918933898327,822.0793901649979,512.7621456224351
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.037712684333012274,0.046279971411127274,0.03118346414178576
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1316.551503901493,1678.2810708924533,1046.807660140478
2,DALYs (Disability-Adjusted Life Years),54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,47986.221602902246,54774.647823327134,41893.43202074601
2,DALYs (Disability-Adjusted Life Years),54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02570601312131629,0.029031588544086717,0.022990429394290555
2,DALYs (Disability-Adjusted Life Years),54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,885.5650840491071,1010.8425707034867,773.125272407646
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,113290.14085694785,161118.56805747037,83448.62091547443
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01821079624256846,0.025334659738863317,0.013786825281833255
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,812.9540771169162,1156.1641269998222,598.8155376087035
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,104808.51559505616,132925.89809624274,82976.55480133905
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.012939453436710208,0.01645494553952744,0.010386768541312912
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,739.4439435865087,937.8174066774076,585.4153220200596
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,500499.29650399444,575272.529361526,441345.9905959448
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03664243399661378,0.0401808981629026,0.03312736840008057
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,960.3445082717886,1103.8173643617765,846.8427453887643
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,78335.81597339318,94347.54053865116,65789.91510182337
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.023033245926396727,0.02752499459935801,0.01996785880562557
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,744.4832965601076,896.6545778550454,625.2503055824551
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,965.0678736964737,1174.5204477558568,780.4905920720719
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03910904759976078,0.04769809548350655,0.03322875120461406
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1067.7984877098745,1299.5471013808456,863.5731191570677
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,657084.1131566949,770502.6844867,566108.96307894
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03125454459550588,0.03492204687198823,0.027791113890012518
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,940.3931789350889,1102.7134187760805,810.1930890642284
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,666950.9164480449,782624.7590431331,575306.8502019123
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04717157054724102,0.05332169187462155,0.04192984037465272
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1398.8488217233123,1641.4607057883277,1206.63648506582
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,94663.89953826978,108218.011666312,79484.83499727093
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03098053163132877,0.03442060424845407,0.027522695789640863
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1366.661618302644,1562.342177691358,1147.5216397986387
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,338155.03281006584,408247.5851718716,271080.6437332185
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.028310393863711307,0.03496523847795756,0.023136302413132068
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,760.2022425210926,917.7764623890569,609.41311905833
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1613012.1597698634,1855717.5854148797,1399196.8258662594
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03803880661106602,0.042834341286870206,0.033675579656031546
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1293.797440405452,1488.4715205542586,1122.2961097748205
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,219420.40621283738,285436.94212864444,174939.86334771215
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04210642456428215,0.053909928167489254,0.03386471959738943
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1276.3227716773297,1660.3272020349527,1017.5887243970569
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,589.4417029954021,697.1469299558182,497.6483679260887
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02770802762495767,0.031051665608969766,0.024677553011220363
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,935.3360258486218,1106.2444947206732,789.6768151297073
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,156.98801935185074,198.4397112414956,127.00544691477272
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.028315943495936524,0.03542687178050248,0.023432274136243793
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1067.0722324410583,1348.8258948272742,863.2759769251975
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,125959.84808084539,167038.46621037828,99830.13081905355
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.008527081890520764,0.011256581770241062,0.0067504218644905
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,653.0698384932433,866.0520460468837,517.5938872910799
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,27405.947756262074,33615.25558486012,21679.36680479986
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.010631250230348634,0.012701843989502583,0.008788585769742042
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,506.750507363039,621.5639019042428,400.8629887697102
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,13079.562336241073,17072.206424912343,10129.21445736751
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.019118064748669377,0.02479011031390238,0.014851051349193775
2,DALYs (Disability-Adjusted Life Years),197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1102.7157814431287,1439.3288525138798,853.9769411711901
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,22992.940702491796,29390.656343650044,16976.083489477678
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.026647268652473174,0.0319763738706494,0.022310961169160176
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,491.33105538459955,628.0424233950512,362.75816673933434
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,58397.10765846685,74554.98045238976,47493.48780217733
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.028067981126536447,0.035428621131605074,0.023671047747428682
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,943.8723942110751,1205.0320764431594,767.6371970928625
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,617.877687251446,785.6715571731261,492.1241508338501
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.041656673470588844,0.0517044899243949,0.03397748462964871
2,DALYs (Disability-Adjusted Life Years),367,Monaco,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1588.5751828978475,2019.9763859186253,1265.2604699110716
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,138823.7693990206,156241.1204396746,120975.31109488748
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03655451237224506,0.039908194901582185,0.03327080882909934
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1300.4887779892042,1463.6529801191946,1133.2860011922705
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2027.9304551032708,2374.8681012424404,1697.392682824153
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.034497201304029376,0.038871760684280374,0.030831823949737866
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1133.838704880285,1327.8154413027476,949.0313222149441
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,51291.9485852176,65266.1512121549,39624.627997286
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.029971388112369844,0.035881787011144306,0.025684236029308367
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,506.285569555026,644.2202226770814,391.12137299056883
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,10150.229007944161,12523.95244167037,8145.678169792129
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.031280482626258765,0.03741346034562375,0.026547257481950724
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,648.1031894248458,799.6680188495222,520.1104327536632
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,16222.365205762928,22827.228662483743,12465.776037517284
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06826412590135394,0.09596493443778367,0.04985215932229703
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,6767.74690460187,7744.012933638995,5955.283725050465
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04158892084075707,0.046105811894655686,0.037504336977927696
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1027.200968860714,1175.3775223028724,903.8862266041181
2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,41726.21028534354,53810.21182001841,32288.621860021416
2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.012509852975528899,0.01597643675843827,0.010017780515658464
2,DALYs (Disability-Adjusted Life Years),210,Liberia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,727.6307075802416,938.354148001684,563.0559931068225
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,8555.350863882199,9705.079510882922,7552.308418663718
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.017189310298830245,0.018953272351680782,0.015630962579339252
2,DALYs (Disability-Adjusted Life Years),58,Estonia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,632.1999486785713,717.1594556809894,558.0798579331869
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,2173.5761795394583,3058.538002094103,1670.2443516063765
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,31829.58644230351,39054.005595661554,25500.76411189586
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.026842750287035713,0.030341602337843724,0.022490483398089553
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,559.2072683954048,686.1315596618298,448.0175281842851
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,323098.5545333569,373145.6111003412,282954.34731770726
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01719123135965809,0.019136423825377544,0.015587229940425005
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,821.6258685601267,948.8934027034317,719.5408587127354
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,31204282.0811657,37440972.583889425,26676436.86036433
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0645300298336368,0.075948296705335,0.05500191367332252
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,2161.881925737365,2593.9696898200477,1848.1856605925534
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1540.080155426778,1804.736576133857,1311.4723247896661
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.029531251480390333,0.03329579977418079,0.02626573242886435
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,977.1752360516675,1145.0987687754314,832.1244021201206
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,9807.364628064297,12495.164178444333,7523.465487438856
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02142805523872281,0.02585961508011605,0.01814862979721218
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,316.0816673217874,402.70678992401986,242.4738556678862
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,14151.728647393233,17330.474682985365,11567.580115267827
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03793185889834499,0.04632806552419389,0.03134458595413622
2,DALYs (Disability-Adjusted Life Years),22,Fiji,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1508.3452634140199,1847.1481507393548,1232.916847882068
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,70847.0134392426,80495.62946053267,62802.098339691314
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05233079643911282,0.05780766179414032,0.047286596692889
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1330.362720520501,1511.5440919886053,1179.2955884193866
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,187720.0285327808,235347.08316126332,148453.38745852283
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.025916622130923522,0.03047234097623217,0.022069980733904898
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,569.0518902976708,713.4278829793237,450.01953928220814
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3841045.4485508148,4738541.322023561,3160232.4497549245
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04054001116799678,0.04998004314659704,0.033784820714626865
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1336.1687277960625,1648.3769366087815,1099.337101965824
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1234913.3439135728,1510177.2960201507,1041845.9114451156
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.036754807715717756,0.045358232896810007,0.031864702954627025
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1078.4188303267483,1318.7999313367552,909.8178870111713
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,131331.96568389217,150841.61266833404,114638.41058934774
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.043510003208887725,0.04785707094369265,0.039504427173028274
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1238.813384579706,1422.8417868570652,1081.3482969321462
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,559.4435203942968,708.7857741042187,439.2157017955859
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.020247710196563427,0.023753339398825714,0.017107117931730365
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,615.9859604567114,780.4220978588196,483.6068272406437
2,DALYs (Disability-Adjusted Life Years),76,Belgium,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,167884.30695470783,186423.49024528608,150576.42872766987
2,DALYs (Disability-Adjusted Life Years),76,Belgium,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04732118760934701,0.05200160796240623,0.04264174088163577
2,DALYs (Disability-Adjusted Life Years),76,Belgium,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1445.8961126646489,1605.5640026423348,1296.8327826793227
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,122048.11402752389,161675.23922985076,89658.22788127448
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.009216954960661126,0.012242072891434386,0.006883336636142114
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,557.9548987310748,739.1141800967969,409.8813640546924
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1253664.4714331934,1388627.4295926436,1132309.7522419242
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04213973295877263,0.04592865288798713,0.03847657027866208
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1484.6055874813512,1644.4304579727932,1340.8957685593678
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,30065.76907491691,39126.258963356464,23311.686337084437
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.017591005565865164,0.02292203691222376,0.01394446569196274
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,653.8479454107985,850.8887290079125,506.96518614186687
2,DALYs (Disability-Adjusted Life Years),23,Kiribati,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1793.7825788308623,2278.425210639063,1415.1750996284563
2,DALYs (Disability-Adjusted Life Years),23,Kiribati,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04036025231357635,0.051857766830314365,0.0325639514436824
2,DALYs (Disability-Adjusted Life Years),23,Kiribati,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1403.2105795789644,1782.3288051063298,1107.0397801776207
2,DALYs (Disability-Adjusted Life Years),396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,391.8327522121078,473.48564537025277,321.55271517729983
2,DALYs (Disability-Adjusted Life Years),396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04013548310382744,0.047990387435299736,0.03434683217590114
2,DALYs (Disability-Adjusted Life Years),396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1114.45208770707,1346.689532723299,914.5613599529655
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,20.82121461760959,27.138636019656488,15.830594970214866
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.043433839628257115,0.05615261573121512,0.034402942783193814
2,DALYs (Disability-Adjusted Life Years),413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1288.2739615455916,1679.152670873367,979.4886451366782
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,711116.5505398806,880786.4091897297,575199.8692296287
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0737494988037084,0.09040819145366066,0.05876808473464502
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,2289.229960962565,2835.4320196808358,1851.6862997809937
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,6348.828727220238,7657.624623185142,5136.628260752721
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.029373043769000625,0.03539977753953202,0.024410418958859734
2,DALYs (Disability-Adjusted Life Years),118,Suriname,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,1069.1246620423296,1289.5221605536042,864.9935585392307
2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3103.9603370370764,3720.735831679725,2525.88565738171
2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.021112700280979155,0.024413576024133115,0.018129912376717537
2,DALYs (Disability-Adjusted Life Years),106,Bahamas,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,751.8319596450672,901.225469370414,611.8124452071493
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,538.13227513965,704.1379528470638,412.3751290106162
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03193038673025444,0.04202642692730969,0.025235676514656056
